"# Renewables.ninja Weather (hourly data, 1980-2019) - Somalia - ninja_weather_country_SO_merra-2_population_weighted.csv - Version: 1.3 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://renewables.ninja and https://doi.org/10.1175/JCLI-D-16-0758.1",,,,,,,,
"# Units: time in UTC, other columns are average weather variables, population weighted. precipitation in mm/hour (PRECTOTLAND in MERRA-2). temperature at 2 metres above ground in degrees C (T2M in MERRA-2). irradiance at ground level (_surface) and top of atmosphere (_toa) in W/m^2 (SWGDN and SWTDN in MERRA-2). snowfall in mm/hour (PRECSNOLAND in MERRA-2). snow_mass in kg/m^2 (SNOMAS in MERRA-2). cloud_cover as a fraction [0,1] (CLDTOT in MERRA-2). air_density at ground level in kg/m^3 (RHOA in MERRA-2).",,,,,,,,
time,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density
2019-07-13 08:00,0.226,30.336,661.4519,1233.7639,0,0,0.8348,1.1359
2019-07-13 09:00,0.2687,30.829,645.1854,1233.1915,0,0,0.8202,1.1331
2019-07-13 10:00,0.2841,31.089,604.9444,1150.6247,0,0,0.8007,1.1311
2019-07-13 11:00,0.2701,30.953,502.0514,991.68,0,0,0.8048,1.1301
2019-07-13 12:00,0.2127,30.432,358.663,767.1923,0,0,0.7926,1.1304
2019-07-13 13:00,0.1821,29.581,197.0863,492.4923,0,0,0.7834,1.1319
2019-07-13 14:00,0.1834,28.474,54.1291,186.2996,0,0,0.7724,1.1345
2019-07-13 15:00,0.1983,27.375,0.4712,2.731,0,0,0.7244,1.138
2019-07-13 16:00,0.1977,26.726,0,0,0,0,0.7246,1.1413
2019-07-13 17:00,0.1962,26.225,0,0,0,0,0.7198,1.144
2019-07-13 18:00,0.1875,25.788,0,0,0,0,0.7254,1.1461
2019-07-13 19:00,0.1754,25.407,0,0,0,0,0.7535,1.1475
2019-07-13 20:00,0.1661,25.084,0,0,0,0,0.772,1.1482
2019-07-13 21:00,0.176,24.822,0,0,0,0,0.7898,1.1486
2019-07-13 22:00,0.1887,24.618,0,0,0,0,0.8008,1.1489
2019-07-13 23:00,0.2151,24.453,0,0,0,0,0.8002,1.1493
2019-07-14 00:00,0.2252,24.326,0,0,0,0,0.7971,1.15
2019-07-14 01:00,0.2311,24.227,0,0,0,0,0.784,1.1507
2019-07-14 02:00,0.2297,24.126,1.7535,7.6545,0,0,0.7762,1.1514
2019-07-14 03:00,0.2143,24.336,47.2755,191.7177,0,0,0.7626,1.1517
2019-07-14 04:00,0.2127,25.249,164.6939,497.0801,0,0,0.744,1.1504
2019-07-14 05:00,0.2258,26.458,301.1425,771.3906,0,0,0.7308,1.1478
2019-07-14 06:00,0.2279,27.618,429.6016,995.2434,0,0,0.7369,1.1449
2019-07-14 07:00,0.2144,28.53,511.4083,1153.3559,0,0,0.7441,1.142
2019-07-14 08:00,0.183,29.191,559.3672,1234.883,0,0,0.7424,1.1393
2019-07-14 09:00,0.1684,29.581,560.483,1234.2852,0,0,0.7425,1.137
2019-07-14 10:00,0.1599,29.677,523.7124,1151.6364,0,0,0.7374,1.1356
2019-07-14 11:00,0.1339,29.482,448.6793,992.5465,0,0,0.6998,1.135
2019-07-14 12:00,0.103,29.028,331.7285,767.8315,0,0,0.6616,1.1353
2019-07-14 13:00,0.0939,28.327,193.5882,492.8135,0,0,0.6336,1.1366
2019-07-14 14:00,0.0811,27.357,57.2302,186.2932,0,0,0.6082,1.1391
2019-07-14 15:00,0.0703,26.353,0.4372,2.7183,0,0,0.5869,1.1422
2019-07-14 16:00,0.0496,25.787,0,0,0,0,0.5989,1.145
2019-07-14 17:00,0.0434,25.356,0,0,0,0,0.6339,1.1475
2019-07-14 18:00,0.0354,24.972,0,0,0,0,0.6705,1.1494
2019-07-14 19:00,0.0372,24.623,0,0,0,0,0.6796,1.1507
2019-07-14 20:00,0.0405,24.298,0,0,0,0,0.6774,1.1514
2019-07-14 21:00,0.0401,23.998,0,0,0,0,0.6612,1.1519
2019-07-14 22:00,0.0447,23.732,0,0,0,0,0.6362,1.1524
2019-07-14 23:00,0.0473,23.509,0,0,0,0,0.6313,1.1529
2019-07-15 00:00,0.0092,23.329,0,0,0,0,0.6104,1.1536
2019-07-15 01:00,0.0109,23.205,0,0,0,0,0.5835,1.1545
2019-07-15 02:00,0.009,23.102,1.6806,7.6059,0,0,0.5831,1.1554
2019-07-15 03:00,0.0069,23.537,70.4385,191.7069,0,0,0.5821,1.1557
2019-07-15 04:00,0.0089,24.932,247.8615,497.4004,0,0,0.5604,1.1535
2019-07-15 05:00,0.0108,26.582,456.5078,772.0478,0,0,0.5386,1.1501
2019-07-15 06:00,0.0105,28.094,630.5637,996.1458,0,0,0.5482,1.1462
2019-07-15 07:00,0.0124,29.367,753.3064,1154.3852,0,0,0.559,1.1421
2019-07-15 08:00,0.0146,30.317,809.0506,1236.1017,0,0,0.5779,1.1383
2019-07-15 09:00,0.0159,30.899,796.6615,1235.4915,0,0,0.595,1.1353
2019-07-15 10:00,0.0178,31.138,723.867,1152.7308,0,0,0.6197,1.1332
2019-07-15 11:00,0.0165,30.97,585.4173,993.4197,0,0,0.6601,1.1321
2019-07-15 12:00,0.0139,30.418,412.8589,768.4669,0,0,0.6911,1.1324
2019-07-15 13:00,0.011,29.501,227.0842,493.1425,0,0,0.717,1.134
2019-07-15 14:00,0.0063,28.285,65.9369,186.2739,0,0,0.7163,1.1369
2019-07-15 15:00,0.0039,27.036,0.6015,2.7056,0,0,0.6762,1.1406
2019-07-15 16:00,0.0059,26.269,0,0,0,0,0.6503,1.1441
2019-07-15 17:00,0.0086,25.647,0,0,0,0,0.6783,1.1472
2019-07-15 18:00,0.0128,25.104,0,0,0,0,0.7027,1.1497
2019-07-15 19:00,0.0154,24.627,0,0,0,0,0.7175,1.1515
2019-07-15 20:00,0.0181,24.23,0,0,0,0,0.718,1.1527
2019-07-15 21:00,0.0215,23.92,0,0,0,0,0.7123,1.1534
2019-07-15 22:00,0.0224,23.675,0,0,0,0,0.6995,1.1538
2019-07-15 23:00,0.0245,23.493,0,0,0,0,0.6893,1.1542
2019-07-16 00:00,0.0253,23.325,0,0,0,0,0.686,1.1548
2019-07-16 01:00,0.0248,23.177,0,0,0,0,0.6714,1.1557
2019-07-16 02:00,0.0191,23.057,2.0514,7.5556,0,0,0.6315,1.1566
2019-07-16 03:00,0.0162,23.467,76.4976,191.7033,0,0,0.5885,1.1569
2019-07-16 04:00,0.0185,24.963,272.7952,497.7609,0,0,0.4899,1.1545
2019-07-16 05:00,0.0156,26.735,501.623,772.7559,0,0,0.4349,1.1509
2019-07-16 06:00,0.0151,28.344,692.1151,997.108,0,0,0.3941,1.1468
2019-07-16 07:00,0.0141,29.659,825.1546,1155.5476,0,0,0.3658,1.1427
2019-07-16 08:00,0.0141,30.607,890.5888,1237.2338,0,0,0.3638,1.1391
2019-07-16 09:00,0.0157,31.155,880.7387,1236.6517,0,0,0.3805,1.1362
2019-07-16 10:00,0.0184,31.292,793.4702,1153.8875,0,0,0.4029,1.1342
2019-07-16 11:00,0.0193,31.039,655.4113,994.4057,0,0,0.4121,1.1334
2019-07-16 12:00,0.0187,30.391,468.6275,769.1509,0,0,0.4323,1.1338
2019-07-16 13:00,0.0143,29.39,262.526,493.4814,0,0,0.4546,1.1355
2019-07-16 14:00,0.0124,28.116,74.5051,186.2591,0,0,0.4925,1.1382
2019-07-16 15:00,0.0133,26.93,0.5826,2.6924,0,0,0.524,1.1417
2019-07-16 16:00,0.0182,26.246,0,0,0,0,0.5294,1.1449
2019-07-16 17:00,0.0205,25.719,0,0,0,0,0.53,1.1476
2019-07-16 18:00,0.0229,25.264,0,0,0,0,0.5252,1.1498
2019-07-16 19:00,0.0244,24.847,0,0,0,0,0.5355,1.1516
2019-07-16 20:00,0.0301,24.458,0,0,0,0,0.526,1.1528
2019-07-16 21:00,0.0364,24.127,0,0,0,0,0.5442,1.1536
2019-07-16 22:00,0.0448,23.877,0,0,0,0,0.5594,1.1542
2019-07-16 23:00,0.0488,23.686,0,0,0,0,0.5653,1.1547
2019-07-17 00:00,0.0445,23.547,0,0,0,0,0.5896,1.1554
2019-07-17 01:00,0.0399,23.44,0,0,0,0,0.6328,1.1561
2019-07-17 02:00,0.0368,23.349,2.1034,7.5041,0,0,0.6617,1.1569
2019-07-17 03:00,0.0341,23.704,71.6921,191.6955,0,0,0.6444,1.1572
2019-07-17 04:00,0.042,25.011,259.7313,498.1354,0,0,0.5523,1.1551
2019-07-17 05:00,0.0323,26.577,482.1769,773.4393,0,0,0.4729,1.1521
2019-07-17 06:00,0.029,27.98,671.7265,998.0712,0,0,0.462,1.1487
2019-07-17 07:00,0.0247,29.131,796.5861,1156.6596,0,0,0.45,1.1451
2019-07-17 08:00,0.0228,29.997,860.3263,1238.5615,0,0,0.4553,1.1418
2019-07-17 09:00,0.0207,30.557,862.3058,1237.9773,0,0,0.4584,1.139
2019-07-17 10:00,0.0162,30.684,776.8417,1155.0036,0,0,0.456,1.1371
2019-07-17 11:00,0.0111,30.428,643.205,995.3752,0,0,0.4303,1.1362
2019-07-17 12:00,0.0071,29.825,468.0572,769.8709,0,0,0.4175,1.1365
2019-07-17 13:00,0.0039,28.883,268.1634,493.8532,0,0,0.4227,1.1382
2019-07-17 14:00,0.0031,27.656,76.5101,186.2418,0,0,0.4452,1.1411
2019-07-17 15:00,0.0025,26.537,0.5648,2.679,0,0,0.4714,1.1446
2019-07-17 16:00,0.0025,25.893,0,0,0,0,0.52,1.1479
2019-07-17 17:00,0.003,25.387,0,0,0,0,0.5364,1.1507
2019-07-17 18:00,0.0033,24.929,0,0,0,0,0.5338,1.153
2019-07-17 19:00,0.0044,24.477,0,0,0,0,0.5527,1.1546
2019-07-17 20:00,0.0054,24.056,0,0,0,0,0.5886,1.1557
2019-07-17 21:00,0.0096,23.685,0,0,0,0,0.637,1.1565
2019-07-17 22:00,0.0165,23.364,0,0,0,0,0.667,1.1571
2019-07-17 23:00,0.0231,23.096,0,0,0,0,0.6876,1.1578
2019-07-18 00:00,0.0183,22.879,0,0,0,0,0.6948,1.1586
2019-07-18 01:00,0.0158,22.687,0,0,0,0,0.7081,1.1595
2019-07-18 02:00,0.0173,22.534,1.9702,7.4504,0,0,0.7132,1.1605
2019-07-18 03:00,0.0204,22.928,76.3685,191.6797,0,0,0.6828,1.1608
2019-07-18 04:00,0.0243,24.424,275.8405,498.5063,0,0,0.6133,1.1585
2019-07-18 05:00,0.0176,26.134,503.6423,774.1509,0,0,0.5758,1.1549
2019-07-18 06:00,0.0077,27.719,702.676,999.0589,0,0,0.5601,1.1509
2019-07-18 07:00,0.0058,29.084,843.3517,1157.9249,0,0,0.5697,1.1465
2019-07-18 08:00,0.0055,30.167,915.9575,1239.8587,0,0,0.5698,1.1423
2019-07-18 09:00,0.0068,30.927,919.9718,1239.2845,0,0,0.5574,1.1385
2019-07-18 10:00,0.0106,31.284,847.0915,1156.2769,0,0,0.5143,1.1356
2019-07-18 11:00,0.0127,31.216,708.0615,996.3532,0,0,0.4363,1.1338
2019-07-18 12:00,0.0126,30.712,516.3527,770.5642,0,0,0.4162,1.1335
2019-07-18 13:00,0.014,29.772,293.3473,494.2267,0,0,0.4258,1.1346
2019-07-18 14:00,0.0156,28.416,85.5431,186.2317,0,0,0.5187,1.1372
2019-07-18 15:00,0.0119,26.908,0.6821,2.6653,0,0,0.5844,1.1411
2019-07-18 16:00,0.0083,26.049,0,0,0,0,0.6524,1.1449
2019-07-18 17:00,0.0062,25.407,0,0,0,0,0.7007,1.1482
2019-07-18 18:00,0.0041,24.841,0,0,0,0,0.7403,1.1508
2019-07-18 19:00,0.0031,24.327,0,0,0,0,0.7521,1.1528
2019-07-18 20:00,0.0037,23.867,0,0,0,0,0.7496,1.1544
2019-07-18 21:00,0.0045,23.465,0,0,0,0,0.7352,1.1555
2019-07-18 22:00,0.0046,23.149,0,0,0,0,0.7366,1.1563
2019-07-18 23:00,0.0048,22.937,0,0,0,0,0.739,1.1568
2019-07-19 00:00,0.0052,22.781,0,0,0,0,0.722,1.1575
2019-07-19 01:00,0.0047,22.644,0,0,0,0,0.6905,1.1582
2019-07-19 02:00,0.0045,22.522,2.0016,7.3952,0,0,0.658,1.1589
2019-07-19 03:00,0.0043,23.023,79.8276,191.6736,0,0,0.6068,1.1589
2019-07-19 04:00,0.0067,24.655,284.057,498.8893,0,0,0.5228,1.156
2019-07-19 05:00,0.0038,26.484,517.9441,774.8806,0,0,0.492,1.1519
2019-07-19 06:00,0.0018,28.179,715.3798,1000.123,0,0,0.4954,1.1474
2019-07-19 07:00,0.0015,29.625,855.8631,1159.1591,0,0,0.4928,1.1427
2019-07-19 08:00,0.0012,30.766,932.3341,1241.2066,0,0,0.4908,1.1383
2019-07-19 09:00,0.0012,31.57,940.0923,1240.6168,0,0,0.4803,1.1343
2019-07-19 10:00,0.0013,31.981,868.1401,1157.4614,0,0,0.4906,1.1313
2019-07-19 11:00,0.0014,31.95,726.0683,997.4263,0,0,0.5338,1.1295
2019-07-19 12:00,0.0019,31.446,524.7521,771.3249,0,0,0.5918,1.1291
2019-07-19 13:00,0.0025,30.474,292.9756,494.5928,0,0,0.6449,1.1304
2019-07-19 14:00,0.0026,29.086,82.3692,186.2155,0,0,0.669,1.1333
2019-07-19 15:00,0.0016,27.58,0.6499,2.6512,0,0,0.6736,1.1374
2019-07-19 16:00,0.0013,26.669,0,0,0,0,0.6819,1.1415
2019-07-19 17:00,0.0014,25.926,0,0,0,0,0.6985,1.1449
2019-07-19 18:00,0.0018,25.28,0,0,0,0,0.708,1.1477
2019-07-19 19:00,0.0022,24.717,0,0,0,0,0.6672,1.1499
2019-07-19 20:00,0.0025,24.209,0,0,0,0,0.6222,1.1515
2019-07-19 21:00,0.003,23.783,0,0,0,0,0.6012,1.1526
2019-07-19 22:00,0.0036,23.44,0,0,0,0,0.5874,1.1534
2019-07-19 23:00,0.0037,23.189,0,0,0,0,0.5727,1.1541
2019-07-20 00:00,0.0104,22.986,0,0,0,0,0.547,1.1549
2019-07-20 01:00,0.0089,22.797,0,0,0,0,0.5225,1.156
2019-07-20 02:00,0.0089,22.635,2.1681,7.3386,0,0,0.5257,1.157
2019-07-20 03:00,0.0078,23.065,83.6573,191.6639,0,0,0.5544,1.1571
2019-07-20 04:00,0.0131,24.649,289.2387,499.286,0,0,0.5179,1.1543
2019-07-20 05:00,0.006,26.553,527.0772,775.6472,0,0,0.4421,1.1501
2019-07-20 06:00,0.0027,28.273,721.1769,1001.1776,0,0,0.3834,1.1456
2019-07-20 07:00,0.0023,29.732,857.8729,1160.4231,0,0,0.3666,1.1409
2019-07-20 08:00,0.0023,30.859,925.7855,1242.6146,0,0,0.3646,1.1365
2019-07-20 09:00,0.0017,31.618,928.5827,1242.0255,0,0,0.3869,1.1328
2019-07-20 10:00,0.0013,31.961,850.316,1158.7721,0,0,0.4658,1.13
2019-07-20 11:00,0.001,31.877,709.4136,998.4547,0,0,0.5826,1.1283
2019-07-20 12:00,0.001,31.358,514.5628,772.0755,0,0,0.6511,1.128
2019-07-20 13:00,9.00E-04,30.395,290.2869,494.991,0,0,0.723,1.1293
2019-07-20 14:00,0.0011,29.029,82.1768,186.1925,0,0,0.7906,1.132
2019-07-20 15:00,0.0017,27.637,0.6382,2.6367,0,0,0.8039,1.1358
2019-07-20 16:00,0.0022,26.785,0,0,0,0,0.7696,1.1397
2019-07-20 17:00,0.0026,26.085,0,0,0,0,0.7756,1.1432
2019-07-20 18:00,0.0032,25.452,0,0,0,0,0.7896,1.1462
2019-07-20 19:00,0.0052,24.865,0,0,0,0,0.7987,1.1486
2019-07-20 20:00,0.0088,24.345,0,0,0,0,0.8184,1.1502
2019-07-20 21:00,0.0133,23.889,0,0,0,0,0.8302,1.1514
2019-07-20 22:00,0.0156,23.513,0,0,0,0,0.8388,1.1522
2019-07-20 23:00,0.0167,23.23,0,0,0,0,0.8418,1.1531
2019-07-21 00:00,0.0103,23.009,0,0,0,0,0.8432,1.1541
2019-07-21 01:00,0.0057,22.825,0,0,0,0,0.8444,1.1552
2019-07-21 02:00,0.0075,22.679,2.1605,7.2804,0,0,0.8304,1.1564
2019-07-21 03:00,0.0071,23.145,80.5212,191.6484,0,0,0.8137,1.1568
2019-07-21 04:00,0.0067,24.849,280.3407,499.6859,0,0,0.7881,1.154
2019-07-21 05:00,0.0041,26.776,512.6886,776.4632,0,0,0.7924,1.1498
2019-07-21 06:00,0.0026,28.547,704.4799,1002.2511,0,0,0.8103,1.1449
2019-07-21 07:00,9.00E-04,30.091,853.4119,1161.736,0,0,0.8309,1.1398
2019-07-21 08:00,7.00E-04,31.272,920.72,1244.0486,0,0,0.8373,1.1352
2019-07-21 09:00,0.0016,32.048,929.1024,1243.4607,0,0,0.7794,1.1313
2019-07-21 10:00,7.00E-04,32.401,857.7072,1160.0678,0,0,0.742,1.1284
2019-07-21 11:00,0,32.327,720.6585,999.5772,0,0,0.7435,1.1266
2019-07-21 12:00,3.00E-04,31.796,518.1953,772.8478,0,0,0.7412,1.1262
2019-07-21 13:00,5.00E-04,30.806,289.9466,495.4016,0,0,0.738,1.1275
2019-07-21 14:00,6.00E-04,29.382,81.2653,186.171,0,0,0.735,1.1304
2019-07-21 15:00,4.00E-04,27.773,0.6797,2.6222,0,0,0.752,1.1346
2019-07-21 16:00,3.00E-04,26.823,0,0,0,0,0.791,1.1387
2019-07-21 17:00,3.00E-04,26.099,0,0,0,0,0.8176,1.1423
2019-07-21 18:00,7.00E-04,25.489,0,0,0,0,0.8157,1.1453
2019-07-21 19:00,0.0014,24.93,0,0,0,0,0.8168,1.1478
2019-07-21 20:00,0.0028,24.437,0,0,0,0,0.8282,1.1496
2019-07-21 21:00,0.0032,24.033,0,0,0,0,0.8496,1.1509
2019-07-21 22:00,0.002,23.724,0,0,0,0,0.8764,1.1518
2019-07-21 23:00,0.0021,23.491,0,0,0,0,0.8953,1.1525
2019-07-22 00:00,0.0029,23.32,0,0,0,0,0.9016,1.1534
2019-07-22 01:00,0.003,23.175,0,0,0,0,0.8929,1.1544
2019-07-22 02:00,0.0036,23.049,2.0436,7.2205,0,0,0.8748,1.1554
2019-07-22 03:00,0.0034,23.404,70.9894,191.6339,0,0,0.8298,1.1556
2019-07-22 04:00,0.0022,24.859,256.7166,500.1024,0,0,0.734,1.1532
2019-07-22 05:00,0.0012,26.664,484.0864,777.2483,0,0,0.6679,1.1491
2019-07-22 06:00,0.001,28.341,674.0729,1003.3755,0,0,0.6431,1.1446
2019-07-22 07:00,7.00E-04,29.691,798.9188,1163.0654,0,0,0.6035,1.1403
2019-07-22 08:00,7.00E-04,30.647,822.2192,1245.4876,0,0,0.6382,1.1365
2019-07-22 09:00,0.0011,31.275,815.3346,1244.9354,0,0,0.679,1.1332
2019-07-22 10:00,0.0015,31.641,787.3134,1161.4327,0,0,0.7324,1.1304
2019-07-22 11:00,0.0014,31.573,661.119,1000.7055,0,0,0.7679,1.1287
2019-07-22 12:00,0.0014,31.06,475.5616,773.6694,0,0,0.768,1.1284
2019-07-22 13:00,0.0017,30.143,263.3308,495.8138,0,0,0.7426,1.1297
2019-07-22 14:00,0.0035,28.875,74.3055,186.1657,0,0,0.6812,1.1324
2019-07-22 15:00,0.0052,27.561,0.637,2.6071,0,0,0.6586,1.1361
2019-07-22 16:00,0.0038,26.738,0,0,0,0,0.7063,1.1398
2019-07-22 17:00,0.0047,26.052,0,0,0,0,0.7286,1.1431
2019-07-22 18:00,0.0072,25.453,0,0,0,0,0.7192,1.146
2019-07-22 19:00,0.0248,24.907,0,0,0,0,0.7183,1.1481
2019-07-22 20:00,0.0354,24.412,0,0,0,0,0.7304,1.1496
2019-07-22 21:00,0.0324,23.973,0,0,0,0,0.7663,1.1507
2019-07-22 22:00,0.0358,23.604,0,0,0,0,0.8019,1.1515
2019-07-22 23:00,0.0473,23.298,0,0,0,0,0.8042,1.1524
2019-07-23 00:00,0.048,23.044,0,0,0,0,0.789,1.1534
2019-07-23 01:00,0.0382,22.859,0,0,0,0,0.7769,1.1545
2019-07-23 02:00,0.0338,22.716,1.5744,7.159,0,0,0.7648,1.1556
2019-07-23 03:00,0.0408,23.042,65.6547,191.6195,0,0,0.7682,1.1559
2019-07-23 04:00,0.0477,24.422,236.824,500.5309,0,0,0.7354,1.1534
2019-07-23 05:00,0.0612,26.199,457.3954,778.0855,0,0,0.7447,1.1492
2019-07-23 06:00,0.0701,27.797,644.0438,1004.5496,0,0,0.7453,1.1449
2019-07-23 07:00,0.0776,29.159,782.755,1164.4665,0,0,0.7347,1.1406
2019-07-23 08:00,0.073,30.246,856.9127,1246.9808,0,0,0.7192,1.1365
2019-07-23 09:00,0.077,30.928,845.1623,1246.3996,0,0,0.6713,1.133
2019-07-23 10:00,0.0791,31.18,769.0408,1162.8171,0,0,0.6601,1.1307
2019-07-23 11:00,0.072,30.971,623.2769,1001.8565,0,0,0.6908,1.1295
2019-07-23 12:00,0.0614,30.328,427.3471,774.5041,0,0,0.72,1.1299
2019-07-23 13:00,0.0377,29.34,226.3394,496.2282,0,0,0.7268,1.1317
2019-07-23 14:00,0.0265,28.154,60.4137,186.1395,0,0,0.7422,1.1346
2019-07-23 15:00,0.0372,27.032,0.5619,2.5916,0,0,0.7456,1.1381
2019-07-23 16:00,0.0456,26.323,0,0,0,0,0.7577,1.1415
2019-07-23 17:00,0.0532,25.736,0,0,0,0,0.7942,1.1445
2019-07-23 18:00,0.0509,25.198,0,0,0,0,0.8252,1.1471
2019-07-23 19:00,0.0541,24.705,0,0,0,0,0.8406,1.1491
2019-07-23 20:00,0.0526,24.255,0,0,0,0,0.8462,1.1504
2019-07-23 21:00,0.0738,23.844,0,0,0,0,0.8428,1.1513
2019-07-23 22:00,0.0837,23.504,0,0,0,0,0.8579,1.152
2019-07-23 23:00,0.0845,23.242,0,0,0,0,0.8621,1.1527
2019-07-24 00:00,0.0861,23.055,0,0,0,0,0.8492,1.1535
2019-07-24 01:00,0.0718,22.923,0,0,0,0,0.8556,1.1544
2019-07-24 02:00,0.0738,22.824,1.7304,7.0963,0,0,0.8736,1.1554
2019-07-24 03:00,0.0758,23.153,66.4057,191.598,0,0,0.8564,1.1557
2019-07-24 04:00,0.1146,24.432,239.1798,500.9541,0,0,0.8046,1.1536
2019-07-24 05:00,0.1138,26.058,444.6291,778.9117,0,0,0.784,1.15
2019-07-24 06:00,0.1025,27.528,622.0742,1005.7197,0,0,0.8004,1.1461
2019-07-24 07:00,0.0682,28.788,751.5379,1165.8769,0,0,0.8134,1.142
2019-07-24 08:00,0.0634,29.71,806.4742,1248.4828,0,0,0.8069,1.1384
2019-07-24 09:00,0.063,30.289,798.614,1247.9108,0,0,0.7879,1.1354
2019-07-24 10:00,0.0762,30.467,713.8027,1164.1996,0,0,0.7739,1.1335
2019-07-24 11:00,0.0881,30.262,573.8944,1003.0102,0,0,0.7556,1.1326
2019-07-24 12:00,0.0857,29.733,402.249,775.3539,0,0,0.6879,1.1328
2019-07-24 13:00,0.0689,28.917,231.6538,496.6668,0,0,0.5594,1.1344
2019-07-24 14:00,0.0534,27.803,67.3372,186.1105,0,0,0.4825,1.137
2019-07-24 15:00,0.055,26.648,0.5608,2.576,0,0,0.4514,1.1404
2019-07-24 16:00,0.0525,25.914,0,0,0,0,0.4394,1.1438
2019-07-24 17:00,0.0478,25.322,0,0,0,0,0.4321,1.1469
2019-07-24 18:00,0.0422,24.799,0,0,0,0,0.3974,1.1494
2019-07-24 19:00,0.0382,24.327,0,0,0,0,0.3866,1.1512
2019-07-24 20:00,0.023,23.898,0,0,0,0,0.3982,1.1524
2019-07-24 21:00,0.0172,23.517,0,0,0,0,0.4136,1.1531
2019-07-24 22:00,0.0164,23.221,0,0,0,0,0.4416,1.1537
2019-07-24 23:00,0.0157,22.997,0,0,0,0,0.4692,1.1545
2019-07-25 00:00,5.00E-04,22.838,0,0,0,0,0.4812,1.1554
2019-07-25 01:00,6.00E-04,22.722,0,0,0,0,0.4818,1.1564
2019-07-25 02:00,6.00E-04,22.625,1.5185,7.032,0,0,0.4857,1.1574
2019-07-25 03:00,8.00E-04,22.985,66.5711,191.5771,0,0,0.4719,1.1578
2019-07-25 04:00,8.00E-04,24.355,244.5679,501.3957,0,0,0.391,1.1557
2019-07-25 05:00,5.00E-04,26.012,458.6059,779.766,0,0,0.3363,1.1522
2019-07-25 06:00,6.00E-04,27.549,635.5875,1006.8982,0,0,0.3166,1.1481
2019-07-25 07:00,5.00E-04,28.914,769.894,1167.2997,0,0,0.2968,1.1437
2019-07-25 08:00,2.00E-04,30.018,841.3459,1250.0883,0,0,0.2793,1.1393
2019-07-25 09:00,1.00E-04,30.791,840.117,1249.5602,0,0,0.2788,1.1353
2019-07-25 10:00,1.00E-04,31.126,764.4667,1165.6857,0,0,0.285,1.1324
2019-07-25 11:00,1.00E-04,31.01,630.4887,1004.2189,0,0,0.3083,1.1309
2019-07-25 12:00,1.00E-04,30.427,439.3857,776.1629,0,0,0.3734,1.1308
2019-07-25 13:00,1.00E-04,29.44,233.2738,497.0914,0,0,0.3926,1.1326
2019-07-25 14:00,1.00E-04,28.178,65.0401,186.0837,0,0,0.4208,1.1357
2019-07-25 15:00,1.00E-04,26.958,0.5534,2.5602,0,0,0.3964,1.1398
2019-07-25 16:00,0,26.171,0,0,0,0,0.379,1.1436
2019-07-25 17:00,0,25.5,0,0,0,0,0.3525,1.147
2019-07-25 18:00,0,24.878,0,0,0,0,0.3773,1.1498
2019-07-25 19:00,0,24.323,0,0,0,0,0.4364,1.152
2019-07-25 20:00,0,23.832,0,0,0,0,0.509,1.1535
2019-07-25 21:00,1.00E-04,23.427,0,0,0,0,0.5686,1.1545
2019-07-25 22:00,3.00E-04,23.113,0,0,0,0,0.5511,1.1554
2019-07-25 23:00,6.00E-04,22.861,0,0,0,0,0.5313,1.1564
2019-07-26 00:00,9.00E-04,22.652,0,0,0,0,0.5111,1.1575
2019-07-26 01:00,0.001,22.46,0,0,0,0,0.4952,1.1587
2019-07-26 02:00,7.00E-04,22.307,1.6185,6.9665,0,0,0.4824,1.1599
2019-07-26 03:00,6.00E-04,22.609,60.985,191.5584,0,0,0.4852,1.1606
2019-07-26 04:00,6.00E-04,23.883,217.1072,501.836,0,0,0.4854,1.1588
2019-07-26 05:00,8.00E-04,25.289,395.2111,780.6513,0,0,0.5191,1.156
2019-07-26 06:00,0.001,26.554,560.9703,1008.1216,0,0,0.627,1.1528
2019-07-26 07:00,0.0014,27.648,670.5758,1168.811,0,0,0.6951,1.1493
2019-07-26 08:00,0.0021,28.496,720.074,1251.6614,0,0,0.7308,1.1458
2019-07-26 09:00,0.0022,29.096,729.0238,1251.0794,0,0,0.7873,1.1424
2019-07-26 10:00,0.0015,29.451,670.0918,1167.1241,0,0,0.823,1.1396
2019-07-26 11:00,8.00E-04,29.444,548.7065,1005.466,0,0,0.8328,1.1378
2019-07-26 12:00,4.00E-04,29.065,399.047,777.0478,0,0,0.8358,1.1373
2019-07-26 13:00,1.00E-04,28.301,217.7338,497.5319,0,0,0.838,1.1382
2019-07-26 14:00,0,27.263,59.5033,186.0572,0,0,0.845,1.1405
2019-07-26 15:00,1.00E-04,26.241,0.4812,2.5439,0,0,0.8488,1.1435
2019-07-26 16:00,2.00E-04,25.618,0,0,0,0,0.8507,1.1463
2019-07-26 17:00,2.00E-04,25.093,0,0,0,0,0.8375,1.1491
2019-07-26 18:00,7.00E-04,24.605,0,0,0,0,0.8273,1.1514
2019-07-26 19:00,0.0016,24.137,0,0,0,0,0.8372,1.1532
2019-07-26 20:00,0.0022,23.717,0,0,0,0,0.8509,1.1544
2019-07-26 21:00,0.0019,23.357,0,0,0,0,0.8647,1.1552
